pythermalcomfort_version,cycle_time,simulation_time,dt,t_skin_mean,t_skin_head,t_skin_neck,t_skin_chest,t_skin_back,t_skin_pelvis,t_skin_left_shoulder,t_skin_left_arm,t_skin_left_hand,t_skin_right_shoulder,t_skin_right_arm,t_skin_right_hand,t_skin_left_thigh,t_skin_left_leg,t_skin_left_foot,t_skin_right_thigh,t_skin_right_leg,t_skin_right_foot,t_core_head,t_core_neck,t_core_chest,t_core_back,t_core_pelvis,t_core_left_shoulder,t_core_left_arm,t_core_left_hand,t_core_right_shoulder,t_core_right_arm,t_core_right_hand,t_core_left_thigh,t_core_left_leg,t_core_left_foot,t_core_right_thigh,t_core_right_leg,t_core_right_foot,w_mean,w_head,w_neck,w_chest,w_back,w_pelvis,w_left_shoulder,w_left_arm,w_left_hand,w_right_shoulder,w_right_arm,w_right_hand,w_left_thigh,w_left_leg,w_left_foot,w_right_thigh,w_right_leg,w_right_foot,weight_loss_by_evap_and_res,cardiac_output,q_thermogenesis_total,q_res,q_skin2env_head,q_skin2env_neck,q_skin2env_chest,q_skin2env_back,q_skin2env_pelvis,q_skin2env_left_shoulder,q_skin2env_left_arm,q_skin2env_left_hand,q_skin2env_right_shoulder,q_skin2env_right_arm,q_skin2env_right_hand,q_skin2env_left_thigh,q_skin2env_left_leg,q_skin2env_left_foot,q_skin2env_right_thigh,q_skin2env_right_leg,q_skin2env_right_foot,dt_skin_head,dt_skin_neck,dt_skin_chest,dt_skin_back,dt_skin_pelvis,dt_skin_left_shoulder,dt_skin_left_arm,dt_skin_left_hand,dt_skin_right_shoulder,dt_skin_right_arm,dt_skin_right_hand,dt_skin_left_thigh,dt_skin_left_leg,dt_skin_left_foot,dt_skin_right_thigh,dt_skin_right_leg,dt_skin_right_foot,dt_core_head,dt_core_neck,dt_core_chest,dt_core_back,dt_core_pelvis,dt_core_left_shoulder,dt_core_left_arm,dt_core_left_hand,dt_core_right_shoulder,dt_core_right_arm,dt_core_right_hand,dt_core_left_thigh,dt_core_left_leg,dt_core_left_foot,dt_core_right_thigh,dt_core_right_leg,dt_core_right_foot,sensation_overall,comfort_overall,sensation_head,sensation_neck,sensation_chest,sensation_back,sensation_pelvis,sensation_left_shoulder,sensation_left_arm,sensation_left_hand,sensation_right_shoulder,sensation_right_arm,sensation_right_hand,sensation_left_thigh,sensation_left_leg,sensation_left_foot,sensation_right_thigh,sensation_right_leg,sensation_right_foot,comfort_head,comfort_neck,comfort_chest,comfort_back,comfort_pelvis,comfort_left_shoulder,comfort_left_arm,comfort_left_hand,comfort_right_shoulder,comfort_right_arm,comfort_right_hand,comfort_left_thigh,comfort_left_leg,comfort_left_foot,comfort_right_thigh,comfort_right_leg,comfort_right_foot
2.8.4,102,1:42:00,60,29.903612584780518,32.76698910705352,32.88663676053607,30.49414600492605,28.93989723446033,34.13275811039979,30.02229628568918,29.208427195157675,26.56594705103819,30.022296285689222,29.208427195157675,26.56594705103816,29.436510953386854,28.82556649661914,25.89466607344344,29.436510953386776,28.82556649661913,25.894666073443435,36.65659102909779,36.39247960564423,36.42100904246393,36.53882255787797,36.78014585874968,34.83436806516274,33.54787785007467,27.86050172002466,34.83436806516281,33.54787785007464,27.86050172002463,34.95116113871646,34.23208244799567,26.708252276549988,34.95116113871641,34.23208244799557,26.708252276549988,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01340613124095147,299.46859237041286,144.00669821206026,15.117457446982208,12.241463643189041,3.2584851598695166,12.567107838563468,14.136975850997215,24.190536209096138,8.939418843558336,5.2572002329842675,3.321293380687811,8.939418843558391,5.257200232984244,3.321293380687805,16.692373839578664,8.555355222543477,3.3966564544689595,16.69237383957854,8.555355222543467,3.396656454468954,5.6055269531185556e-05,-3.39431908196038e-05,-0.00010068319549887406,-7.00698690955311e-05,-1.1964967349816409e-05,-0.00018214597741514165,-0.0004056174494667886,-0.0009705721063494248,-0.00018214597741502322,-0.00040561744946714383,-0.000970572106349484,-0.00022500992323071974,-0.00028988212203439424,-0.0011735483635855932,-0.00022500992323036447,-0.0002898821220344535,-0.0011735483635856524,-3.223512335400377e-05,-2.1968390318013083e-05,-3.003081870420014e-05,-2.5106979933890255e-05,-2.1559597138557742e-05,-0.0002147410411819095,-0.0005271724347529983,-0.001007363760255527,-0.00021474104118167266,-0.000527172434753235,-0.0010073637602554678,-0.00028616923135077834,-0.0004019953607196906,-0.0012331549176879618,-0.0002861692313508968,-0.00040199536071957215,-0.0012331549176877842,-2.53,-3.22,-0.73,-0.74,-2.16,-2.2,0.43,-1.95,-2.54,-3.17,-1.95,-2.54,-3.17,-1.55,-2.33,-3.43,-1.55,-2.33,-3.43,1.13,0.71,-0.88,-1.01,1.44,-1.56,-2.34,-3.01,-1.56,-2.34,-3.01,-0.34,-0.2,-3.33,-0.34,-0.2,-3.33
2.8.4,103,1:43:00,60,29.88861651022869,32.77035558640071,32.8846790519111,30.488882715546755,28.936257009561782,34.13227942497081,30.011943353144577,29.185182967169784,26.51313429524419,30.011943353144584,29.185182967169762,26.513134295244186,29.423632152911754,28.808733302002874,25.82893857733665,29.4236321529117,28.80873330200283,25.828938577336643,36.65467517255962,36.391161631737376,36.4192225300789,36.537319933847385,36.778822585436345,34.82178040348149,33.51692238116827,27.80292089898647,34.82178040348156,33.51692238116825,27.802920898986436,34.934276432200676,34.20822866182667,26.63676261296992,34.93427643220063,34.20822866182657,26.63676261296992,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013409514221813119,299.76107169166096,144.36053815459456,15.154602665508278,12.24465345682205,3.2579868951996214,12.5605340709147,14.131118375027011,24.18953117014935,8.930283357711433,5.244239326650384,3.295707507312976,8.930283357711465,5.244239326650384,3.2957075073129642,16.669929043471967,8.539415854097305,3.360480369890926,16.669929043471836,8.53941585409729,3.360480369890924,5.6195546591197854e-05,-3.3275051211371456e-05,-9.386070805004939e-05,-6.508941209718937e-05,-9.841324489793616e-06,-0.00017725923298298103,-0.00039639793858926945,-0.0009242220706084936,-0.0001772592329833363,-0.0003963979385885589,-0.0009242220706087305,-0.000219694309733498,-0.00028510561579692486,-0.0011338185007341295,-0.00021969430973355723,-0.00028510561579686566,-0.001133818500734011,-3.193094230281209e-05,-2.196623178096028e-05,-2.97752064171893e-05,-2.504373384309607e-05,-2.205455522220253e-05,-0.0002097943613541986,-0.0005159244817733111,-0.0009596803506365011,-0.0002097943613541986,-0.0005159244817731927,-0.0009596803506365603,-0.0002814117752630333,-0.00039756310281665225,-0.001191494393001117,-0.0002814117752629149,-0.0003975631028167707,-0.001191494393001117,-2.54,-3.24,-0.72,-0.74,-2.16,-2.2,0.44,-1.95,-2.55,-3.18,-1.95,-2.55,-3.18,-1.56,-2.33,-3.44,-1.56,-2.33,-3.44,1.14,0.71,-0.88,-1.01,1.45,-1.56,-2.35,-3.02,-1.56,-2.35,-3.02,-0.35,-0.21,-3.35,-0.35,-0.21,-3.35
2.8.4,104,1:44:00,60,29.874109972146574,32.77370544014579,32.882758878593066,30.483951352201654,28.93285252096799,34.13189853439052,30.001863158813197,29.16246548308366,26.462829059385466,30.001863158813233,29.1624654830836,26.462829059385438,29.41104189222993,28.79216146565035,25.76543340094759,29.411041892229886,28.792161465650302,25.765433400947586,36.65277739955,36.389845065069665,36.41745145518042,36.53582210500414,36.77747331609137,34.80948310329681,33.486630104754944,27.74805776850321,34.809483103296884,33.48663010475493,27.74805776850317,34.9176728133804,34.18463917828709,26.567686696766803,34.917672813380356,34.184639178287,26.567686696766796,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013412957257401215,300.0475633872334,144.70682536796974,15.19095501770876,12.24783835540037,3.2574983173772156,12.554390414848148,14.125658686139085,24.188716415135453,8.921391119525527,5.231574006620339,3.271346665683793,8.921391119525534,5.231574006620325,3.2713466656837915,16.6480012095103,8.523732033839973,3.32553640142013,16.64800120951021,8.523732033839934,3.3255364014201265,5.610798911988013e-05,-3.2628477082852214e-05,-8.772148965494609e-05,-6.067041497577937e-05,-7.97809048300735e-06,-0.0001725488757433761,-0.0003874037997981953,-0.0008802125965666836,-0.00017254887574396822,-0.0003874037997985506,-0.0008802125965662692,-0.0002146466745850025,-0.0002805532436044089,-0.0010954582684464735,-0.000214646674584588,-0.00028055324360500103,-0.0010954582684465327,-3.1629550160398404e-05,-2.1942777795184536e-05,-2.9517914974637924e-05,-2.4963814054146383e-05,-2.2487822416294988e-05,-0.00020495500307795566,-0.0005048712735554517,-0.0009143855080543754,-0.00020495500307795566,-0.0005048712735553333,-0.0009143855080544345,-0.00027672698033794535,-0.00039315805899301875,-0.0011512652700519748,-0.00027672698033794535,-0.0003931580589927819,-0.0011512652700520932,-2.55,-3.25,-0.71,-0.73,-2.16,-2.2,0.44,-1.96,-2.56,-3.19,-1.96,-2.56,-3.19,-1.56,-2.34,-3.45,-1.56,-2.34,-3.45,1.15,0.72,-0.88,-1.01,1.46,-1.57,-2.36,-3.03,-1.57,-2.36,-3.03,-0.35,-0.22,-3.36,-0.35,-0.22,-3.36
2.8.4,105,1:45:00,60,29.860068431281675,32.7770292699451,32.880875025146196,30.47931953100051,28.929658084513314,34.13160290219551,29.9920464325643,29.140262374560535,26.41490527248817,29.992046432564315,29.140262374560496,26.41490527248813,29.398727354477003,28.77584060896384,25.704074028740933,29.39872735447695,28.77584060896377,25.704074028740926,36.650897571232875,36.38853103862714,36.415695907866855,36.53432996417587,36.77610143609794,34.797469808200475,33.45698935769044,27.695776458452116,34.79746980820054,33.45698935769043,27.695776458452077,34.90134592624507,34.16131228014757,26.500941627801534,34.90134592624502,34.161312280147484,26.500941627801524,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013416453514085443,300.3283075850904,145.04587713047835,15.226547810653019,12.251007579632896,3.2570191118752456,12.548634323955797,14.12055266108648,24.188068115083176,8.91273360125719,5.219197137544881,3.2481485162213755,8.912733601257223,5.21919713754485,3.248148516221363,16.62656587128403,8.508292732497704,3.291781540448674,16.626565871283947,8.508292732497663,3.2917815404486723,5.583089575130392e-05,-3.200288863389744e-05,-8.218938908501153e-05,-5.67414765631824e-05,-6.3481763381408505e-06,-0.00016800323885632907,-0.00037862473476870664,-0.0008384205976453766,-0.00016800323885585538,-0.00037862473476935797,-0.0008384205976457911,-0.0002098376780303705,-0.00027619727254209653,-0.0010584196064843472,-0.00020983767803025208,-0.00027619727254209653,-0.001058419606484288,-3.133047195203649e-05,-2.1900440708696086e-05,-2.9259121892740343e-05,-2.4869013804481218e-05,-2.286466655713563e-05,-0.00020022158493896805,-0.0004940124510750839,-0.0008713551675182174,-0.00020022158493908647,-0.0004940124510749655,-0.0008713551675182174,-0.0002721147855888025,-0.00038878163565871186,-0.0011124178160878035,-0.0002721147855889209,-0.00038878163565859346,-0.0011124178160878627,-2.56,-3.26,-0.7,-0.73,-2.16,-2.2,0.45,-1.96,-2.57,-3.2,-1.96,-2.57,-3.2,-1.56,-2.35,-3.46,-1.56,-2.35,-3.46,1.17,0.72,-0.88,-1.01,1.46,-1.57,-2.37,-3.05,-1.57,-2.37,-3.05,-0.36,-0.23,-3.37,-0.36,-0.23,-3.37
2.8.4,106,1:46:00,60,29.846469249032392,32.78031936963625,32.879026325083245,30.474958446517753,28.92665124619002,34.131381308434186,29.98248444539218,29.118561743551783,26.369243457980122,29.98248444539221,29.11856174355175,26.369243457980073,29.386677006765403,28.759761542650978,25.644786623048024,29.386677006765346,28.759761542650935,25.644786623048002,36.64903557343147,36.387220559238955,36.413955968054815,36.53284430951185,36.774710041324475,34.785734250435155,33.42798851489906,27.645948142692504,34.78573425043522,33.42798851489906,27.645948142692472,34.885291428701294,34.13824617795811,26.43644738476877,34.88529142870125,34.13824617795803,26.43644738476876,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.01341999676957268,300.6035263243237,145.3779863362355,15.2614117916214,12.254152236919708,3.2565489750916896,12.543227976172352,14.115761759655271,24.187564931159113,8.904302804530985,5.207101881851939,3.226054047993312,8.904302804531001,5.207101881851919,3.2260540479932933,16.60560112597876,8.493088233765187,3.2591743248971334,16.60560112597867,8.493088233765123,3.25917432489713,5.539716332189452e-05,-3.139755744783201e-05,-7.71970200190708e-05,-5.324060757795716e-05,-4.92720325020457e-06,-0.00016361210414827336,-0.0003700518087187632,-0.0007987297816216099,-0.00016361210414862862,-0.0003700518087184079,-0.0007987297816217876,-0.00020524229588213909,-0.0002720142781084789,-0.0010226562034442684,-0.0002052422958822575,-0.0002720142781088934,-0.0010226562034443276,-3.1033296690097246e-05,-2.1841323136465956e-05,-2.8998996867339126e-05,-2.4760911066934453e-05,-2.318991289106028e-05,-0.0001955926294219997,-0.0004833473798562693,-0.0008304719293268666,-0.0001955926294219997,-0.0004833473798561509,-0.0008304719293267482,-0.00026757495906295505,-0.000384435036491008,-0.0010749040505460884,-0.0002675749590628366,-0.0003844350364908896,-0.0010749040505460884,-2.56,-3.28,-0.7,-0.73,-2.17,-2.2,0.45,-1.96,-2.57,-3.21,-1.96,-2.57,-3.21,-1.57,-2.35,-3.47,-1.57,-2.35,-3.47,1.18,0.73,-0.89,-1.01,1.47,-1.58,-2.38,-3.06,-1.58,-2.38,-3.06,-0.36,-0.24,-3.38,-0.36,-0.24,-3.38
2.8.4,107,1:47:00,60,29.833291485065963,32.78356948085743,32.877211663496915,30.470842461146134,28.92381235830976,34.131223718161266,29.973168949423876,29.097352109078695,26.32573037334953,29.973168949423886,29.097352109078663,26.325730373349483,29.37488041730696,28.743916085796414,25.58749992718274,29.374880417306912,28.74391608579638,25.587499927182733,36.647191313040786,36.385914523335536,36.41223170604164,36.531365855650165,36.7733019625934,34.77427025553063,33.39961600396311,27.598450661691903,34.7742702555307,33.39961600396311,27.598450661691864,34.86950500105673,34.115439020435396,26.37412672376013,34.86950500105668,34.11543902043533,26.37412672376012,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013423581337552084,300.8734252566852,145.70342384207555,15.295575394476487,12.257265035067059,3.256087615656982,12.538137730401383,14.111252289975342,24.187187765666707,8.896091198284696,5.195281663545958,3.205007390065531,8.896091198284722,5.195281663545943,3.2050073900655076,16.585087263163075,8.478109932418622,3.2276747802930505,16.585087263162976,8.478109932418587,3.2276747802930377,5.483499485248918e-05,-3.0811667715842836e-05,-7.268474137926973e-05,-5.0113972054906714e-05,-3.693229355405947e-06,-0.0001593664528686626,-0.00036167718347919947,-0.0007610302418007938,-0.00015936645286842576,-0.0003616771834790811,-0.0007610302418009714,-0.00020083912852667158,-0.00026798443854770447,-0.0009881234282151632,-0.0002008391285267308,-0.00026798443854723073,-0.0009881234282154002,-3.073767317805694e-05,-2.176726505697483e-05,-2.8737700219612825e-05,-2.4640897694775768e-05,-2.3467978851243744e-05,-0.00019106658174206833,-0.0004728751822658713,-0.0007916246833433504,-0.0001910665817419499,-0.0004728751822658713,-0.0007916246833434688,-0.0002631071274093936,-0.0003801192920452223,-0.001038677683477296,-0.00026310712740951203,-0.00038011929204498547,-0.001038677683477296,-2.57,-3.29,-0.69,-0.72,-2.17,-2.2,0.46,-1.96,-2.58,-3.22,-1.96,-2.58,-3.22,-1.57,-2.36,-3.48,-1.57,-2.36,-3.48,1.19,0.73,-0.89,-1.01,1.48,-1.58,-2.39,-3.07,-1.58,-2.39,-3.07,-0.37,-0.25,-3.39,-0.37,-0.25,-3.39
2.8.4,108,1:48:00,60,29.820515720746048,32.78677458127981,32.87542997786437,30.466948742224478,28.92112421223814,34.131121163135404,29.964092127563944,29.07662236392808,26.284258671015948,29.964092127563926,29.076622363928063,26.284258671015905,29.36332810142629,28.728296914274146,25.53214517231989,29.36332810142627,28.72829691427414,25.53214517231989,36.64536471472392,36.38461373040314,36.41052318310787,36.52989524338616,36.77187978819672,34.763071745999326,33.37186031803485,27.55316816631975,34.76307174599938,33.37186031803484,27.553168166319697,34.85398235302012,34.092888903361,26.313905080419534,34.85398235302007,34.09288890336093,26.31390508041953,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013427202004073826,301.1381951855779,146.02244057824123,15.329064961237874,12.260340051217335,3.2556347550895857,12.533333646434178,14.10699477207133,24.186919538115614,8.888091667028975,5.183730138896621,3.184955634654055,8.888091667028982,5.183730138896603,3.1849556346540324,16.56500645264472,8.463350165348382,3.1972443633491516,16.565006452644646,8.463350165348352,3.1972443633491476,5.41685203529596e-05,-3.0244359772169105e-05,-6.859975619365836e-05,-4.7314798004312784e-05,-2.6265045486676777e-06,-0.00015525826613842496,-0.0003534939078848017,-0.0007252180771765518,-0.00015525826613872103,-0.0003534939078848017,-0.0007252180771764926,-0.00019660982430735885,-0.00026409094757606034,-0.0009547782644213854,-0.00019660982430724043,-0.00026409094757594195,-0.0009547782644211485,-3.0443305281124822e-05,-2.1679882206626643e-05,-2.8475382229468475e-05,-2.4510204400129964e-05,-2.3702906611333673e-05,-0.00018664182552174206,-0.00046259476547104347,-0.0007547082562025409,-0.0001866418255219789,-0.00046259476547116186,-0.0007547082562027777,-0.0002587108006101365,-0.000375835284573256,-0.0010036940556766183,-0.0002587108006101365,-0.0003758352845733744,-0.0010036940556765,-2.57,-3.3,-0.68,-0.72,-2.17,-2.2,0.46,-1.97,-2.59,-3.23,-1.97,-2.59,-3.23,-1.57,-2.36,-3.49,-1.57,-2.36,-3.49,1.2,0.74,-0.89,-1.01,1.48,-1.59,-2.39,-3.08,-1.59,-2.39,-3.08,-0.37,-0.26,-3.4,-0.37,-0.26,-3.4
2.8.4,109,1:49:00,60,29.808123904736384,32.78993070135189,32.87368025760053,30.463256941371725,28.918571720097553,34.131065635368735,29.955246550941045,29.056361739197648,26.24472657897537,29.955246550940995,29.0563617391976,26.244726578975314,29.352011391717976,28.71289743360713,25.478655987973085,29.352011391717948,28.712897433607125,25.4786559879731,36.64355571790644,36.38331889453539,36.408830452123794,36.52843304805602,36.77044588458909,34.75213274424426,33.34471002728521,27.509990781527545,34.75213274424431,33.34471002728522,27.509990781527495,34.83871922946005,34.070593877229456,26.255710475583182,34.83871922946,34.07059387722939,26.25571047558318,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013430853973619036,301.39801345567355,146.33526944491751,15.361904941175492,12.263372531611486,3.2551901279956432,12.528789060778283,14.102963386427286,24.18674498378826,8.880297467409656,5.172441172560442,3.16584867120659,8.88029746740964,5.17244117256043,3.16584867120657,16.545342481648348,8.44880207000032,3.167845907918164,16.54534248164831,8.448802070000315,3.167845907918164,5.341834037295712e-05,-2.969476054239806e-05,-6.489531536093551e-05,-4.480243452699521e-05,-1.7092504310293558e-06,-0.00015128036433219213,-0.00034549575251023866,-0.0006911950388930184,-0.00015128036433266582,-0.0003454957525100018,-0.0006911950388929592,-0.00019253859801118267,-0.00026031952537112585,-0.00092257924771418,-0.00019253859801070898,-0.00026031952537065216,-0.0009225792477140615,-3.014994695800984e-05,-2.1580597795770964e-05,-2.8212183067921615e-05,-2.4369922168906063e-05,-2.3898393460560405e-05,-0.00018231669591782426,-0.0004525048458273062,-0.0007196230798700872,-0.00018231669591794268,-0.00045250484582706936,-0.000719623079870028,-0.00025438539266791813,-0.0003715837688590777,-0.0009699100806058662,-0.00025438539266791813,-0.00037158376885895923,-0.0009699100806058662,-2.58,-3.31,-0.67,-0.72,-2.17,-2.2,0.47,-1.97,-2.6,-3.24,-1.97,-2.6,-3.24,-1.58,-2.37,-3.5,-1.58,-2.37,-3.5,1.21,0.74,-0.89,-1.01,1.49,-1.59,-2.4,-3.09,-1.59,-2.4,-3.09,-0.38,-0.27,-3.41,-0.38,-0.27,-3.41
2.8.4,110,1:50:00,60,29.796099217693637,32.7930347659355,32.87196154277747,30.459748911103496,28.916141638857617,34.131049991317695,29.946625142705084,29.036559775082303,26.207037599904634,29.946625142705074,29.03655977508226,26.207037599904577,29.340922328397063,28.6977116722098,25.426968315917016,29.34092232839703,28.69771167220977,25.426968315917023,36.641764274071036,36.38203065439683,36.40715355813594,36.52697978681839,36.76900241538477,34.741447374803776,33.318153789066336,27.46881428872166,34.74144737480382,33.31815378906635,27.468814288721614,34.823711415123626,34.04855195384513,26.199473424294226,34.82371141512356,34.048551953845056,26.199473424294226,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013434532823190909,301.6530452058912,146.64212701511087,15.394118069573528,12.26635871830638,3.2547534819564268,12.524480211868125,14.099135496123182,24.186650472498,8.87270219149216,5.161408818004287,3.1476390306247906,8.872702191492118,5.161408818004261,3.147639030624764,16.52608053320669,8.434459465652495,3.1394435732080086,16.526080533206645,8.434459465652493,3.139443573208016,5.2602001201407235e-05,-2.9162004397302136e-05,-6.153001421254819e-05,-4.254153567645839e-05,-9.254627778195376e-07,-0.00014742627704832738,-0.0003376770788405518,-0.000658868200676288,-0.0001474262770488603,-0.0003376770788410255,-0.0006588682006765249,-0.00018861182847190367,-0.0002566580111169614,-0.000891486405780088,-0.00018861182847202212,-0.0002566580111169022,-0.0008914864057798511,-2.9857397256686604e-05,-2.1470668976064644e-05,-2.7948233130932938e-05,-2.4221020627261205e-05,-2.405782007196914e-05,-0.00017808949067467476,-0.0004426039703145553,-0.0006862748800980849,-0.00017808949067479318,-0.0004426039703144369,-0.0006862748800980257,-0.00025013023894035296,-0.0003673653897388126,-0.0009372841881492752,-0.0002501302389405898,-0.000367365389738931,-0.000937284188149216,-2.59,-3.32,-0.66,-0.71,-2.17,-2.2,0.47,-1.97,-2.6,-3.25,-1.97,-2.6,-3.25,-1.58,-2.37,-3.5,-1.58,-2.37,-3.5,1.22,0.75,-0.89,-1.01,1.49,-1.6,-2.41,-3.1,-1.6,-2.41,-3.1,-0.38,-0.28,-3.42,-0.38,-0.28,-3.42
2.8.4,111,1:51:00,60,29.78442595342145,32.796084457642365,32.87027292230988,30.456408454378145,28.913822331119004,34.13106786563026,29.938221147024855,29.017206296643547,26.171100227519673,29.938221147024837,29.017206296643486,26.17110022751961,29.33005356655282,28.682734191636957,25.37702032740566,29.33005356655278,28.68273419163693,25.377020327405674,36.639990344344966,36.380749581848875,36.40549253891854,36.525535924989356,36.76755135878024,34.7310098660345,33.29218035693573,27.42953982571499,34.731009866034555,33.29218035693573,27.429539825714937,34.808954738483806,34.02676111203326,26.145126848080654,34.80895473848374,34.0267611120332,26.14512684808065,0.05999999999999999,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.013438234463058554,301.9034444978333,146.94321506276054,15.425725528147684,12.269295699424594,3.2543245772077514,12.520385908887418,14.095491232645562,24.186623845474216,8.865299735518118,5.150627301350154,3.1302817389093116,8.865299735518109,5.15062730135013,3.130281738909285,16.507206999019175,8.420316753729187,3.1120027941477524,16.507206999019115,8.420316753729162,3.112002794147756,5.173440972683352e-05,-2.8645247051054904e-05,-5.846717113714798e-05,-4.0501353998934066e-05,-2.607341839914549e-07,-0.000143690137266006,-0.0003300327352557512,-0.0006281496511789441,-0.00014369013726535466,-0.000330032735255692,-0.0006281496511789441,-0.00018481772201521806,-0.00025309602328883095,-0.0008614612009344805,-0.00018481772201527728,-0.0002530960232892454,-0.000861461200934599,-2.95654954345063e-05,-2.1351209132565902e-05,-2.7683653623356007e-05,-2.4064363817188905e-05,-2.4184276742171087e-05,-0.00017395847948797893,-0.0004328905355100924,-0.0006545743834445024,-0.0001739584794877421,-0.0004328905355103293,-0.0006545743834446209,-0.00024594461066366574,-0.0003631806968643995,-0.0009057762702261959,-0.00024594461066366574,-0.00036318069686428107,-0.0009057762702262551,-2.59,-3.32,-0.66,-0.71,-2.17,-2.2,0.48,-1.98,-2.61,-3.25,-1.98,-2.61,-3.25,-1.58,-2.38,-3.51,-1.58,-2.38,-3.51,1.23,0.75,-0.89,-1.01,1.5,-1.6,-2.42,-3.11,-1.6,-2.42,-3.11,-0.38,-0.29,-3.43,-0.38,-0.29,-3.43
