t,rh,pmv,pmv_bin,pmv_bin_value
22.299999999999955,97,-0.44,Neutral,2
22.299999999999955,98,-0.43,Neutral,2
22.299999999999955,99,-0.42,Neutral,2
22.299999999999955,100,-0.42,Neutral,2
22.399999999999956,0,-0.99,Cold,1
22.399999999999956,1,-0.98,Cold,1
22.399999999999956,2,-0.98,Cold,1
22.399999999999956,3,-0.97,Cold,1
22.399999999999956,4,-0.96,Cold,1
22.399999999999956,5,-0.96,Cold,1
22.399999999999956,6,-0.95,Cold,1
22.399999999999956,7,-0.95,Cold,1
22.399999999999956,8,-0.94,Cold,1
22.399999999999956,9,-0.93,Cold,1
22.399999999999956,10,-0.93,Cold,1
22.399999999999956,11,-0.92,Cold,1
22.399999999999956,12,-0.92,Cold,1
22.399999999999956,13,-0.91,Cold,1
22.399999999999956,14,-0.9,Cold,1
22.399999999999956,15,-0.9,Cold,1
22.399999999999956,16,-0.89,Cold,1
22.399999999999956,17,-0.89,Cold,1
22.399999999999956,18,-0.88,Cold,1
22.399999999999956,19,-0.87,Cold,1
22.399999999999956,20,-0.87,Cold,1
22.399999999999956,21,-0.86,Cold,1
22.399999999999956,22,-0.86,Cold,1
22.399999999999956,23,-0.85,Cold,1
22.399999999999956,24,-0.84,Cold,1
22.399999999999956,25,-0.84,Cold,1
22.399999999999956,26,-0.83,Cold,1
22.399999999999956,27,-0.83,Cold,1
22.399999999999956,28,-0.82,Cold,1
22.399999999999956,29,-0.81,Cold,1
22.399999999999956,30,-0.81,Cold,1
22.399999999999956,31,-0.8,Cold,1
22.399999999999956,32,-0.8,Cold,1
22.399999999999956,33,-0.79,Cold,1
22.399999999999956,34,-0.78,Cold,1
22.399999999999956,35,-0.78,Cold,1
22.399999999999956,36,-0.77,Cold,1
22.399999999999956,37,-0.76,Cold,1
22.399999999999956,38,-0.76,Cold,1
22.399999999999956,39,-0.75,Cold,1
22.399999999999956,40,-0.75,Cold,1
22.399999999999956,41,-0.74,Cold,1
22.399999999999956,42,-0.73,Cold,1
22.399999999999956,43,-0.73,Cold,1
22.399999999999956,44,-0.72,Cold,1
22.399999999999956,45,-0.72,Cold,1
22.399999999999956,46,-0.71,Cold,1
22.399999999999956,47,-0.7,Cold,1
22.399999999999956,48,-0.7,Cold,1
22.399999999999956,49,-0.69,Cold,1
22.399999999999956,50,-0.69,Cold,1
22.399999999999956,51,-0.68,Cold,1
22.399999999999956,52,-0.67,Cold,1
22.399999999999956,53,-0.67,Cold,1
22.399999999999956,54,-0.66,Cold,1
22.399999999999956,55,-0.66,Cold,1
22.399999999999956,56,-0.65,Cold,1
22.399999999999956,57,-0.64,Cold,1
22.399999999999956,58,-0.64,Cold,1
22.399999999999956,59,-0.63,Cold,1
22.399999999999956,60,-0.63,Cold,1
22.399999999999956,61,-0.62,Cold,1
22.399999999999956,62,-0.61,Cold,1
22.399999999999956,63,-0.61,Cold,1
22.399999999999956,64,-0.6,Cold,1
22.399999999999956,65,-0.6,Cold,1
22.399999999999956,66,-0.59,Cold,1
22.399999999999956,67,-0.58,Cold,1
22.399999999999956,68,-0.58,Cold,1
22.399999999999956,69,-0.57,Cold,1
22.399999999999956,70,-0.57,Cold,1
22.399999999999956,71,-0.56,Cold,1
22.399999999999956,72,-0.55,Cold,1
22.399999999999956,73,-0.55,Cold,1
22.399999999999956,74,-0.54,Cold,1
22.399999999999956,75,-0.54,Cold,1
22.399999999999956,76,-0.53,Cold,1
22.399999999999956,77,-0.52,Cold,1
22.399999999999956,78,-0.52,Cold,1
22.399999999999956,79,-0.51,Cold,1
22.399999999999956,80,-0.51,Cold,1
22.399999999999956,81,-0.5,Cold,1
22.399999999999956,82,-0.49,Neutral,2
22.399999999999956,83,-0.49,Neutral,2
22.399999999999956,84,-0.48,Neutral,2
22.399999999999956,85,-0.48,Neutral,2
22.399999999999956,86,-0.47,Neutral,2
22.399999999999956,87,-0.46,Neutral,2
22.399999999999956,88,-0.46,Neutral,2
22.399999999999956,89,-0.45,Neutral,2
22.399999999999956,90,-0.45,Neutral,2
22.399999999999956,91,-0.44,Neutral,2
22.399999999999956,92,-0.43,Neutral,2
22.399999999999956,93,-0.43,Neutral,2
22.399999999999956,94,-0.42,Neutral,2
22.399999999999956,95,-0.42,Neutral,2
22.399999999999956,96,-0.41,Neutral,2
22.399999999999956,97,-0.4,Neutral,2
22.399999999999956,98,-0.4,Neutral,2
22.399999999999956,99,-0.39,Neutral,2
22.399999999999956,100,-0.38,Neutral,2
22.499999999999957,0,-0.96,Cold,1
22.499999999999957,1,-0.95,Cold,1
22.499999999999957,2,-0.95,Cold,1
22.499999999999957,3,-0.94,Cold,1
22.499999999999957,4,-0.93,Cold,1
22.499999999999957,5,-0.93,Cold,1
22.499999999999957,6,-0.92,Cold,1
22.499999999999957,7,-0.92,Cold,1
22.499999999999957,8,-0.91,Cold,1
22.499999999999957,9,-0.9,Cold,1
22.499999999999957,10,-0.9,Cold,1
22.499999999999957,11,-0.89,Cold,1
22.499999999999957,12,-0.89,Cold,1
22.499999999999957,13,-0.88,Cold,1
22.499999999999957,14,-0.87,Cold,1
22.499999999999957,15,-0.87,Cold,1
22.499999999999957,16,-0.86,Cold,1
22.499999999999957,17,-0.86,Cold,1
22.499999999999957,18,-0.85,Cold,1
22.499999999999957,19,-0.84,Cold,1
22.499999999999957,20,-0.84,Cold,1
22.499999999999957,21,-0.83,Cold,1
22.499999999999957,22,-0.83,Cold,1
22.499999999999957,23,-0.82,Cold,1
22.499999999999957,24,-0.81,Cold,1
22.499999999999957,25,-0.81,Cold,1
22.499999999999957,26,-0.8,Cold,1
22.499999999999957,27,-0.8,Cold,1
22.499999999999957,28,-0.79,Cold,1
22.499999999999957,29,-0.78,Cold,1
22.499999999999957,30,-0.78,Cold,1
22.499999999999957,31,-0.77,Cold,1
22.499999999999957,32,-0.76,Cold,1
22.499999999999957,33,-0.76,Cold,1
22.499999999999957,34,-0.75,Cold,1
22.499999999999957,35,-0.75,Cold,1
22.499999999999957,36,-0.74,Cold,1
22.499999999999957,37,-0.73,Cold,1
22.499999999999957,38,-0.73,Cold,1
22.499999999999957,39,-0.72,Cold,1
22.499999999999957,40,-0.72,Cold,1
22.499999999999957,41,-0.71,Cold,1
22.499999999999957,42,-0.7,Cold,1
22.499999999999957,43,-0.7,Cold,1
22.499999999999957,44,-0.69,Cold,1
22.499999999999957,45,-0.69,Cold,1
22.499999999999957,46,-0.68,Cold,1
22.499999999999957,47,-0.67,Cold,1
22.499999999999957,48,-0.67,Cold,1
22.499999999999957,49,-0.66,Cold,1
22.499999999999957,50,-0.66,Cold,1
22.499999999999957,51,-0.65,Cold,1
22.499999999999957,52,-0.64,Cold,1
22.499999999999957,53,-0.64,Cold,1
22.499999999999957,54,-0.63,Cold,1
22.499999999999957,55,-0.63,Cold,1
22.499999999999957,56,-0.62,Cold,1
22.499999999999957,57,-0.61,Cold,1
22.499999999999957,58,-0.61,Cold,1
22.499999999999957,59,-0.6,Cold,1
22.499999999999957,60,-0.59,Cold,1
22.499999999999957,61,-0.59,Cold,1
22.499999999999957,62,-0.58,Cold,1
22.499999999999957,63,-0.58,Cold,1
22.499999999999957,64,-0.57,Cold,1
22.499999999999957,65,-0.56,Cold,1
22.499999999999957,66,-0.56,Cold,1
22.499999999999957,67,-0.55,Cold,1
22.499999999999957,68,-0.55,Cold,1
22.499999999999957,69,-0.54,Cold,1
22.499999999999957,70,-0.53,Cold,1
22.499999999999957,71,-0.53,Cold,1
22.499999999999957,72,-0.52,Cold,1
22.499999999999957,73,-0.52,Cold,1
22.499999999999957,74,-0.51,Cold,1
22.499999999999957,75,-0.5,Cold,1
22.499999999999957,76,-0.5,Cold,1
22.499999999999957,77,-0.49,Neutral,2
22.499999999999957,78,-0.49,Neutral,2
22.499999999999957,79,-0.48,Neutral,2
22.499999999999957,80,-0.47,Neutral,2
22.499999999999957,81,-0.47,Neutral,2
22.499999999999957,82,-0.46,Neutral,2
22.499999999999957,83,-0.46,Neutral,2
22.499999999999957,84,-0.45,Neutral,2
22.499999999999957,85,-0.44,Neutral,2
22.499999999999957,86,-0.44,Neutral,2
22.499999999999957,87,-0.43,Neutral,2
22.499999999999957,88,-0.42,Neutral,2
22.499999999999957,89,-0.42,Neutral,2
22.499999999999957,90,-0.41,Neutral,2
22.499999999999957,91,-0.41,Neutral,2
22.499999999999957,92,-0.4,Neutral,2
22.499999999999957,93,-0.39,Neutral,2
22.499999999999957,94,-0.39,Neutral,2
22.499999999999957,95,-0.38,Neutral,2
22.499999999999957,96,-0.38,Neutral,2
22.499999999999957,97,-0.37,Neutral,2
22.499999999999957,98,-0.36,Neutral,2
22.499999999999957,99,-0.36,Neutral,2
22.499999999999957,100,-0.35,Neutral,2
22.599999999999955,0,-0.93,Cold,1
22.599999999999955,1,-0.93,Cold,1
22.599999999999955,2,-0.92,Cold,1
22.599999999999955,3,-0.91,Cold,1
22.599999999999955,4,-0.91,Cold,1
22.599999999999955,5,-0.9,Cold,1
22.599999999999955,6,-0.89,Cold,1
22.599999999999955,7,-0.89,Cold,1
22.599999999999955,8,-0.88,Cold,1
22.599999999999955,9,-0.88,Cold,1
22.599999999999955,10,-0.87,Cold,1
22.599999999999955,11,-0.86,Cold,1
22.599999999999955,12,-0.86,Cold,1
22.599999999999955,13,-0.85,Cold,1
22.599999999999955,14,-0.85,Cold,1
22.599999999999955,15,-0.84,Cold,1
22.599999999999955,16,-0.83,Cold,1
22.599999999999955,17,-0.83,Cold,1
22.599999999999955,18,-0.82,Cold,1
22.599999999999955,19,-0.82,Cold,1
22.599999999999955,20,-0.81,Cold,1
22.599999999999955,21,-0.8,Cold,1
22.599999999999955,22,-0.8,Cold,1
22.599999999999955,23,-0.79,Cold,1
22.599999999999955,24,-0.78,Cold,1
22.599999999999955,25,-0.78,Cold,1
22.599999999999955,26,-0.77,Cold,1
22.599999999999955,27,-0.77,Cold,1
22.599999999999955,28,-0.76,Cold,1
22.599999999999955,29,-0.75,Cold,1
22.599999999999955,30,-0.75,Cold,1
22.599999999999955,31,-0.74,Cold,1
22.599999999999955,32,-0.74,Cold,1
22.599999999999955,33,-0.73,Cold,1
22.599999999999955,34,-0.72,Cold,1
22.599999999999955,35,-0.72,Cold,1
22.599999999999955,36,-0.71,Cold,1
22.599999999999955,37,-0.71,Cold,1
22.599999999999955,38,-0.7,Cold,1
22.599999999999955,39,-0.69,Cold,1
22.599999999999955,40,-0.69,Cold,1
22.599999999999955,41,-0.68,Cold,1
22.599999999999955,42,-0.67,Cold,1
22.599999999999955,43,-0.67,Cold,1
22.599999999999955,44,-0.66,Cold,1
22.599999999999955,45,-0.66,Cold,1
22.599999999999955,46,-0.65,Cold,1
22.599999999999955,47,-0.64,Cold,1
22.599999999999955,48,-0.64,Cold,1
22.599999999999955,49,-0.63,Cold,1
22.599999999999955,50,-0.63,Cold,1
22.599999999999955,51,-0.62,Cold,1
22.599999999999955,52,-0.61,Cold,1
22.599999999999955,53,-0.61,Cold,1
22.599999999999955,54,-0.6,Cold,1
22.599999999999955,55,-0.6,Cold,1
22.599999999999955,56,-0.59,Cold,1
22.599999999999955,57,-0.58,Cold,1
22.599999999999955,58,-0.58,Cold,1
22.599999999999955,59,-0.57,Cold,1
22.599999999999955,60,-0.56,Cold,1
22.599999999999955,61,-0.56,Cold,1
22.599999999999955,62,-0.55,Cold,1
22.599999999999955,63,-0.55,Cold,1
22.599999999999955,64,-0.54,Cold,1
22.599999999999955,65,-0.53,Cold,1
22.599999999999955,66,-0.53,Cold,1
22.599999999999955,67,-0.52,Cold,1
22.599999999999955,68,-0.52,Cold,1
22.599999999999955,69,-0.51,Cold,1
22.599999999999955,70,-0.5,Cold,1
22.599999999999955,71,-0.5,Cold,1
22.599999999999955,72,-0.49,Neutral,2
22.599999999999955,73,-0.49,Neutral,2
22.599999999999955,74,-0.48,Neutral,2
22.599999999999955,75,-0.47,Neutral,2
22.599999999999955,76,-0.47,Neutral,2
22.599999999999955,77,-0.46,Neutral,2
22.599999999999955,78,-0.46,Neutral,2
22.599999999999955,79,-0.45,Neutral,2
22.599999999999955,80,-0.44,Neutral,2
22.599999999999955,81,-0.44,Neutral,2
22.599999999999955,82,-0.43,Neutral,2
22.599999999999955,83,-0.42,Neutral,2
22.599999999999955,84,-0.42,Neutral,2
22.599999999999955,85,-0.41,Neutral,2
22.599999999999955,86,-0.41,Neutral,2
22.599999999999955,87,-0.4,Neutral,2
22.599999999999955,88,-0.39,Neutral,2
22.599999999999955,89,-0.39,Neutral,2
22.599999999999955,90,-0.38,Neutral,2
22.599999999999955,91,-0.38,Neutral,2
22.599999999999955,92,-0.37,Neutral,2
22.599999999999955,93,-0.36,Neutral,2
22.599999999999955,94,-0.36,Neutral,2
22.599999999999955,95,-0.35,Neutral,2
22.599999999999955,96,-0.35,Neutral,2
22.599999999999955,97,-0.34,Neutral,2
22.599999999999955,98,-0.33,Neutral,2
22.599999999999955,99,-0.33,Neutral,2
22.599999999999955,100,-0.32,Neutral,2
22.699999999999953,0,-0.9,Cold,1
22.699999999999953,1,-0.9,Cold,1
22.699999999999953,2,-0.89,Cold,1
22.699999999999953,3,-0.89,Cold,1
22.699999999999953,4,-0.88,Cold,1
22.699999999999953,5,-0.87,Cold,1
22.699999999999953,6,-0.87,Cold,1
22.699999999999953,7,-0.86,Cold,1
22.699999999999953,8,-0.85,Cold,1
22.699999999999953,9,-0.85,Cold,1
22.699999999999953,10,-0.84,Cold,1
22.699999999999953,11,-0.84,Cold,1
22.699999999999953,12,-0.83,Cold,1
22.699999999999953,13,-0.82,Cold,1
22.699999999999953,14,-0.82,Cold,1
22.699999999999953,15,-0.81,Cold,1
22.699999999999953,16,-0.81,Cold,1
22.699999999999953,17,-0.8,Cold,1
22.699999999999953,18,-0.79,Cold,1
22.699999999999953,19,-0.79,Cold,1
22.699999999999953,20,-0.78,Cold,1
22.699999999999953,21,-0.77,Cold,1
22.699999999999953,22,-0.77,Cold,1
22.699999999999953,23,-0.76,Cold,1
22.699999999999953,24,-0.76,Cold,1
22.699999999999953,25,-0.75,Cold,1
22.699999999999953,26,-0.74,Cold,1
22.699999999999953,27,-0.74,Cold,1
22.699999999999953,28,-0.73,Cold,1
22.699999999999953,29,-0.73,Cold,1
22.699999999999953,30,-0.72,Cold,1
22.699999999999953,31,-0.71,Cold,1
22.699999999999953,32,-0.71,Cold,1
22.699999999999953,33,-0.7,Cold,1
22.699999999999953,34,-0.69,Cold,1
22.699999999999953,35,-0.69,Cold,1
22.699999999999953,36,-0.68,Cold,1
22.699999999999953,37,-0.68,Cold,1
22.699999999999953,38,-0.67,Cold,1
22.699999999999953,39,-0.66,Cold,1
22.699999999999953,40,-0.66,Cold,1
22.699999999999953,41,-0.65,Cold,1
22.699999999999953,42,-0.65,Cold,1
22.699999999999953,43,-0.64,Cold,1
22.699999999999953,44,-0.63,Cold,1
22.699999999999953,45,-0.63,Cold,1
22.699999999999953,46,-0.62,Cold,1
22.699999999999953,47,-0.62,Cold,1
22.699999999999953,48,-0.61,Cold,1
22.699999999999953,49,-0.6,Cold,1
22.699999999999953,50,-0.6,Cold,1
22.699999999999953,51,-0.59,Cold,1
22.699999999999953,52,-0.58,Cold,1
22.699999999999953,53,-0.58,Cold,1
22.699999999999953,54,-0.57,Cold,1
22.699999999999953,55,-0.57,Cold,1
22.699999999999953,56,-0.56,Cold,1
22.699999999999953,57,-0.55,Cold,1
22.699999999999953,58,-0.55,Cold,1
22.699999999999953,59,-0.54,Cold,1
22.699999999999953,60,-0.54,Cold,1
22.699999999999953,61,-0.53,Cold,1
22.699999999999953,62,-0.52,Cold,1
22.699999999999953,63,-0.52,Cold,1
22.699999999999953,64,-0.51,Cold,1
22.699999999999953,65,-0.5,Cold,1
22.699999999999953,66,-0.5,Cold,1
22.699999999999953,67,-0.49,Neutral,2
22.699999999999953,68,-0.49,Neutral,2
22.699999999999953,69,-0.48,Neutral,2
22.699999999999953,70,-0.47,Neutral,2
22.699999999999953,71,-0.47,Neutral,2
22.699999999999953,72,-0.46,Neutral,2
22.699999999999953,73,-0.46,Neutral,2
22.699999999999953,74,-0.45,Neutral,2
22.699999999999953,75,-0.44,Neutral,2
22.699999999999953,76,-0.44,Neutral,2
22.699999999999953,77,-0.43,Neutral,2
22.699999999999953,78,-0.42,Neutral,2
22.699999999999953,79,-0.42,Neutral,2
22.699999999999953,80,-0.41,Neutral,2
22.699999999999953,81,-0.41,Neutral,2
22.699999999999953,82,-0.4,Neutral,2
22.699999999999953,83,-0.39,Neutral,2
22.699999999999953,84,-0.39,Neutral,2
22.699999999999953,85,-0.38,Neutral,2
22.699999999999953,86,-0.38,Neutral,2
22.699999999999953,87,-0.37,Neutral,2
22.699999999999953,88,-0.36,Neutral,2
22.699999999999953,89,-0.36,Neutral,2
22.699999999999953,90,-0.35,Neutral,2
22.699999999999953,91,-0.34,Neutral,2
22.699999999999953,92,-0.34,Neutral,2
22.699999999999953,93,-0.33,Neutral,2
22.699999999999953,94,-0.33,Neutral,2
22.699999999999953,95,-0.32,Neutral,2
22.699999999999953,96,-0.31,Neutral,2
22.699999999999953,97,-0.31,Neutral,2
22.699999999999953,98,-0.3,Neutral,2
22.699999999999953,99,-0.3,Neutral,2
22.699999999999953,100,-0.29,Neutral,2
22.799999999999955,0,-0.88,Cold,1
22.799999999999955,1,-0.87,Cold,1
22.799999999999955,2,-0.86,Cold,1
22.799999999999955,3,-0.86,Cold,1
22.799999999999955,4,-0.85,Cold,1
22.799999999999955,5,-0.85,Cold,1
22.799999999999955,6,-0.84,Cold,1
22.799999999999955,7,-0.83,Cold,1
22.799999999999955,8,-0.83,Cold,1
22.799999999999955,9,-0.82,Cold,1
22.799999999999955,10,-0.81,Cold,1
22.799999999999955,11,-0.81,Cold,1
22.799999999999955,12,-0.8,Cold,1
22.799999999999955,13,-0.8,Cold,1
22.799999999999955,14,-0.79,Cold,1
22.799999999999955,15,-0.78,Cold,1
22.799999999999955,16,-0.78,Cold,1
22.799999999999955,17,-0.77,Cold,1
22.799999999999955,18,-0.76,Cold,1
22.799999999999955,19,-0.76,Cold,1
22.799999999999955,20,-0.75,Cold,1
22.799999999999955,21,-0.75,Cold,1
22.799999999999955,22,-0.74,Cold,1
22.799999999999955,23,-0.73,Cold,1
22.799999999999955,24,-0.73,Cold,1
22.799999999999955,25,-0.72,Cold,1
22.799999999999955,26,-0.72,Cold,1
22.799999999999955,27,-0.71,Cold,1
22.799999999999955,28,-0.7,Cold,1
22.799999999999955,29,-0.7,Cold,1
22.799999999999955,30,-0.69,Cold,1
22.799999999999955,31,-0.68,Cold,1
22.799999999999955,32,-0.68,Cold,1
22.799999999999955,33,-0.67,Cold,1
22.799999999999955,34,-0.67,Cold,1
22.799999999999955,35,-0.66,Cold,1
22.799999999999955,36,-0.65,Cold,1
22.799999999999955,37,-0.65,Cold,1
22.799999999999955,38,-0.64,Cold,1
22.799999999999955,39,-0.64,Cold,1
22.799999999999955,40,-0.63,Cold,1
22.799999999999955,41,-0.62,Cold,1
22.799999999999955,42,-0.62,Cold,1
22.799999999999955,43,-0.61,Cold,1
22.799999999999955,44,-0.6,Cold,1
22.799999999999955,45,-0.6,Cold,1
22.799999999999955,46,-0.59,Cold,1
22.799999999999955,47,-0.59,Cold,1
22.799999999999955,48,-0.58,Cold,1
22.799999999999955,49,-0.57,Cold,1
22.799999999999955,50,-0.57,Cold,1
22.799999999999955,51,-0.56,Cold,1
22.799999999999955,52,-0.55,Cold,1
22.799999999999955,53,-0.55,Cold,1
22.799999999999955,54,-0.54,Cold,1
22.799999999999955,55,-0.54,Cold,1
22.799999999999955,56,-0.53,Cold,1
22.799999999999955,57,-0.52,Cold,1
22.799999999999955,58,-0.52,Cold,1
22.799999999999955,59,-0.51,Cold,1
22.799999999999955,60,-0.51,Cold,1
22.799999999999955,61,-0.5,Cold,1
22.799999999999955,62,-0.49,Neutral,2
22.799999999999955,63,-0.49,Neutral,2
22.799999999999955,64,-0.48,Neutral,2
22.799999999999955,65,-0.47,Neutral,2
22.799999999999955,66,-0.47,Neutral,2
22.799999999999955,67,-0.46,Neutral,2
22.799999999999955,68,-0.46,Neutral,2
22.799999999999955,69,-0.45,Neutral,2
22.799999999999955,70,-0.44,Neutral,2
22.799999999999955,71,-0.44,Neutral,2
22.799999999999955,72,-0.43,Neutral,2
22.799999999999955,73,-0.43,Neutral,2
22.799999999999955,74,-0.42,Neutral,2
22.799999999999955,75,-0.41,Neutral,2
22.799999999999955,76,-0.41,Neutral,2
22.799999999999955,77,-0.4,Neutral,2
22.799999999999955,78,-0.39,Neutral,2
22.799999999999955,79,-0.39,Neutral,2
22.799999999999955,80,-0.38,Neutral,2
22.799999999999955,81,-0.38,Neutral,2
22.799999999999955,82,-0.37,Neutral,2
22.799999999999955,83,-0.36,Neutral,2
22.799999999999955,84,-0.36,Neutral,2
22.799999999999955,85,-0.35,Neutral,2
22.799999999999955,86,-0.34,Neutral,2
22.799999999999955,87,-0.34,Neutral,2
22.799999999999955,88,-0.33,Neutral,2
22.799999999999955,89,-0.33,Neutral,2
22.799999999999955,90,-0.32,Neutral,2
22.799999999999955,91,-0.31,Neutral,2
22.799999999999955,92,-0.31,Neutral,2
22.799999999999955,93,-0.3,Neutral,2
22.799999999999955,94,-0.3,Neutral,2
22.799999999999955,95,-0.29,Neutral,2
22.799999999999955,96,-0.28,Neutral,2
22.799999999999955,97,-0.28,Neutral,2
22.799999999999955,98,-0.27,Neutral,2
22.799999999999955,99,-0.26,Neutral,2
22.799999999999955,100,-0.26,Neutral,2
22.899999999999956,0,-0.85,Cold,1
22.899999999999956,1,-0.84,Cold,1
22.899999999999956,2,-0.84,Cold,1
22.899999999999956,3,-0.83,Cold,1
22.899999999999956,4,-0.82,Cold,1
22.899999999999956,5,-0.82,Cold,1
22.899999999999956,6,-0.81,Cold,1
22.899999999999956,7,-0.81,Cold,1
22.899999999999956,8,-0.8,Cold,1
22.899999999999956,9,-0.79,Cold,1
22.899999999999956,10,-0.79,Cold,1
22.899999999999956,11,-0.78,Cold,1
22.899999999999956,12,-0.77,Cold,1
22.899999999999956,13,-0.77,Cold,1
22.899999999999956,14,-0.76,Cold,1
22.899999999999956,15,-0.76,Cold,1
22.899999999999956,16,-0.75,Cold,1
22.899999999999956,17,-0.74,Cold,1
22.899999999999956,18,-0.74,Cold,1
22.899999999999956,19,-0.73,Cold,1
22.899999999999956,20,-0.72,Cold,1
22.899999999999956,21,-0.72,Cold,1
22.899999999999956,22,-0.71,Cold,1
22.899999999999956,23,-0.71,Cold,1
22.899999999999956,24,-0.7,Cold,1
22.899999999999956,25,-0.69,Cold,1
22.899999999999956,26,-0.69,Cold,1
22.899999999999956,27,-0.68,Cold,1
22.899999999999956,28,-0.67,Cold,1
22.899999999999956,29,-0.67,Cold,1
22.899999999999956,30,-0.66,Cold,1
22.899999999999956,31,-0.66,Cold,1
22.899999999999956,32,-0.65,Cold,1
22.899999999999956,33,-0.64,Cold,1
22.899999999999956,34,-0.64,Cold,1
22.899999999999956,35,-0.63,Cold,1
22.899999999999956,36,-0.62,Cold,1
22.899999999999956,37,-0.62,Cold,1
22.899999999999956,38,-0.61,Cold,1
22.899999999999956,39,-0.61,Cold,1
22.899999999999956,40,-0.6,Cold,1
22.899999999999956,41,-0.59,Cold,1
22.899999999999956,42,-0.59,Cold,1
22.899999999999956,43,-0.58,Cold,1
22.899999999999956,44,-0.58,Cold,1
22.899999999999956,45,-0.57,Cold,1
22.899999999999956,46,-0.56,Cold,1
22.899999999999956,47,-0.56,Cold,1
22.899999999999956,48,-0.55,Cold,1
22.899999999999956,49,-0.54,Cold,1
22.899999999999956,50,-0.54,Cold,1
22.899999999999956,51,-0.53,Cold,1
22.899999999999956,52,-0.53,Cold,1
22.899999999999956,53,-0.52,Cold,1
22.899999999999956,54,-0.51,Cold,1
22.899999999999956,55,-0.51,Cold,1
22.899999999999956,56,-0.5,Cold,1
22.899999999999956,57,-0.49,Neutral,2
22.899999999999956,58,-0.49,Neutral,2
22.899999999999956,59,-0.48,Neutral,2
22.899999999999956,60,-0.48,Neutral,2
22.899999999999956,61,-0.47,Neutral,2
22.899999999999956,62,-0.46,Neutral,2
22.899999999999956,63,-0.46,Neutral,2
22.899999999999956,64,-0.45,Neutral,2
22.899999999999956,65,-0.44,Neutral,2
22.899999999999956,66,-0.44,Neutral,2
22.899999999999956,67,-0.43,Neutral,2
22.899999999999956,68,-0.43,Neutral,2
22.899999999999956,69,-0.42,Neutral,2
22.899999999999956,70,-0.41,Neutral,2
22.899999999999956,71,-0.41,Neutral,2
22.899999999999956,72,-0.4,Neutral,2
22.899999999999956,73,-0.39,Neutral,2
22.899999999999956,74,-0.39,Neutral,2
22.899999999999956,75,-0.38,Neutral,2
22.899999999999956,76,-0.38,Neutral,2
22.899999999999956,77,-0.37,Neutral,2
22.899999999999956,78,-0.36,Neutral,2
22.899999999999956,79,-0.36,Neutral,2
22.899999999999956,80,-0.35,Neutral,2
22.899999999999956,81,-0.35,Neutral,2
22.899999999999956,82,-0.34,Neutral,2
22.899999999999956,83,-0.33,Neutral,2
22.899999999999956,84,-0.33,Neutral,2
22.899999999999956,85,-0.32,Neutral,2
22.899999999999956,86,-0.31,Neutral,2
22.899999999999956,87,-0.31,Neutral,2
22.899999999999956,88,-0.3,Neutral,2
22.899999999999956,89,-0.3,Neutral,2
22.899999999999956,90,-0.29,Neutral,2
22.899999999999956,91,-0.28,Neutral,2
22.899999999999956,92,-0.28,Neutral,2
22.899999999999956,93,-0.27,Neutral,2
22.899999999999956,94,-0.26,Neutral,2
22.899999999999956,95,-0.26,Neutral,2
22.899999999999956,96,-0.25,Neutral,2
22.899999999999956,97,-0.25,Neutral,2
22.899999999999956,98,-0.24,Neutral,2
22.899999999999956,99,-0.23,Neutral,2
22.899999999999956,100,-0.23,Neutral,2
22.999999999999954,0,-0.82,Cold,1
22.999999999999954,1,-0.81,Cold,1
22.999999999999954,2,-0.81,Cold,1
22.999999999999954,3,-0.8,Cold,1
22.999999999999954,4,-0.8,Cold,1
